WigleWifi-1.4,appRelease=2.25,model=ONEPLUS A3010,release=7.1.1,device=OnePlus3T,display=ONEPLUS A3010_28_171012,board=QC_Reference_Phone,brand=OnePlus
MAC,SSID,AuthMode,FirstSeen,Channel,RSSI,CurrentLatitude,CurrentLongitude,AltitudeMeters,AccuracyMeters,Type
ec:8c:a2:08:aa:dc,Ariel_University,[ESS],2017-11-01 16:28:02,36,-93,32.10422264,35.20702281,674,4.550999641418457,WIFI
ec:8c:a2:08:95:8c,Ariel_University,[ESS],2017-11-01 16:28:09,52,-71,32.10428602,35.20699184,674,6.067999839782715,WIFI
ec:8c:a2:08:95:88,Ariel_University,[ESS],2017-11-01 16:28:09,1,-80,32.10428602,35.20699184,674,6.067999839782715,WIFI
ec:8c:a2:26:d3:c8,Ariel_University,[ESS],2017-11-01 16:28:09,1,-88,32.10428602,35.20699184,674,6.067999839782715,WIFI
ec:8c:a2:08:aa:d8,Ariel_University,[ESS],2017-11-01 16:28:09,6,-88,32.10428602,35.20699184,674,6.067999839782715,WIFI
ec:8c:a2:08:a2:48,Ariel_University,[ESS],2017-11-01 16:28:09,6,-89,32.10428602,35.20699184,674,6.067999839782715,WIFI
ec:8c:a2:08:aa:dc,Ariel_University,[ESS],2017-11-01 16:28:16,36,-88,32.10435618,35.20696375,679,6.067999839782715,WIFI
ec:8c:a2:08:95:88,Ariel_University,[ESS],2017-11-01 16:28:16,1,-71,32.10435618,35.20696375,679,6.067999839782715,WIFI
f0:b0:52:3e:d4:58,Ariel_University,[ESS],2017-11-01 16:28:16,11,-70,32.10435618,35.20696375,679,6.067999839782715,WIFI
1c:b9:c4:16:cc:a8,Ariel_University,[ESS],2017-11-01 16:28:16,6,-88,32.10435618,35.20696375,679,6.067999839782715,WIFI
ec:8c:a2:08:aa:d8,Ariel_University,[ESS],2017-11-01 16:28:19,6,-79,32.10440617,35.20694441,679,6.067999839782715,WIFI
1c:b9:c4:15:0e:b8,Ariel_University,[ESS],2017-11-01 16:28:22,11,-80,32.10443791,35.20695541,680,6.067999839782715,WIFI
1c:b9:c4:14:38:2c,Ariel_University,[ESS],2017-11-01 16:28:29,36,-87,32.10447661,35.20703798,684,6.067999839782715,WIFI
00:1a:dd:f4:f5:c5,Afikim_Wifi,[ESS],2017-11-01 16:28:29,8,-81,32.10447661,35.20703798,684,6.067999839782715,WIFI
f0:b0:52:3e:d1:e8,Ariel_University,[ESS],2017-11-01 16:28:29,1,-83,32.10447661,35.20703798,684,6.067999839782715,WIFI
1c:b9:c4:14:38:28,Ariel_University,[ESS],2017-11-01 16:28:29,6,-86,32.10447661,35.20703798,684,6.067999839782715,WIFI
f0:b0:52:3e:d4:5c,Ariel_University,[ESS],2017-11-01 16:28:29,44,-89,32.10447661,35.20703798,684,6.067999839782715,WIFI
f0:b0:52:3e:d1:e8,Ariel_University,[ESS],2017-11-01 16:28:36,1,-76,32.10454805,35.20710303,685,6.067999839782715,WIFI
f0:b0:52:3e:da:18,Ariel_University,[ESS],2017-11-01 16:28:36,6,-84,32.10454805,35.20710303,685,6.067999839782715,WIFI
ec:8c:a2:26:d2:c8,Ariel_University,[ESS],2017-11-01 16:28:36,11,-86,32.10454805,35.20710303,685,6.067999839782715,WIFI
f0:b0:52:3e:d6:f8,Ariel_University,[ESS],2017-11-01 16:28:36,6,-90,32.10454805,35.20710303,685,6.067999839782715,WIFI
f0:b0:52:3e:d4:5c,Ariel_University,[ESS],2017-11-01 16:28:39,44,-84,32.10456691,35.20713503,677,6.067999839782715,WIFI
f0:b0:52:be:d8:97,,[WPA2-PSK-CCMP][ESS],2017-11-01 16:28:39,44,-89,32.10456691,35.20713503,677,6.067999839782715,WIFI
f0:b0:52:3e:da:1c,Ariel_University,[ESS],2017-11-01 16:28:39,58,-87,32.10456691,35.20713503,677,6.067999839782715,WIFI
f0:b0:52:3e:d8:9c,Ariel_University,[ESS],2017-11-01 16:28:39,44,-88,32.10456691,35.20713503,677,6.067999839782715,WIFI
f0:b0:52:3e:d1:ec,Ariel_University,[ESS],2017-11-01 16:28:39,40,-88,32.10456691,35.20713503,677,6.067999839782715,WIFI
f0:b0:52:3e:d0:3c,Ariel_University,[ESS],2017-11-01 16:28:39,52,-90,32.10456691,35.20713503,677,6.067999839782715,WIFI
f0:b0:52:3e:d0:38,Ariel_University,[ESS],2017-11-01 16:28:39,11,-83,32.10456691,35.20713503,677,6.067999839782715,WIFI
f0:b0:52:3e:d8:9c,Ariel_University,[ESS],2017-11-01 16:28:44,44,-71,32.10464914,35.2071046,681,4.550999641418457,WIFI
f0:b0:52:3e:d6:fc,Ariel_University,[ESS],2017-11-01 16:28:44,44,-92,32.10464914,35.2071046,681,4.550999641418457,WIFI
f0:b0:52:3e:d1:e8,Ariel_University,[ESS],2017-11-01 16:28:49,1,-69,32.10463748,35.20701892,677,4.550999641418457,WIFI
f0:b0:52:3e:d1:ec,Ariel_University,[ESS],2017-11-01 16:28:49,40,-79,32.10463748,35.20701892,677,4.550999641418457,WIFI
f0:b0:52:3e:c7:a8,Ariel_University,[ESS],2017-11-01 16:28:49,11,-81,32.10463748,35.20701892,677,4.550999641418457,WIFI
42503_6701_4464097,Rami Levy,HSPA;il,2017-11-01 16:28:49,0,-75,32.10463748,35.20701892,677,4.550999641418457,GSM
ec:8c:a2:88:95:87,,[WPA2-PSK-CCMP][ESS],2017-11-01 16:28:52,52,-85,32.1046083,35.20697789,681,4.550999641418457,WIFI
f0:b0:52:be:d1:e7,,[WPA2-PSK-CCMP][ESS],2017-11-01 16:28:52,40,-87,32.1046083,35.20697789,681,4.550999641418457,WIFI
00:1a:2f:7f:6b:70,,[WPA2-PSK-CCMP][ESS],2017-11-01 16:28:52,13,-90,32.1046083,35.20697789,681,4.550999641418457,WIFI
f0:b0:52:3e:c8:28,Ariel_University,[ESS],2017-11-01 16:28:52,11,-87,32.1046083,35.20697789,681,4.550999641418457,WIFI
f0:b0:52:3e:c8:58,Ariel_University,[ESS],2017-11-01 16:28:52,6,-89,32.1046083,35.20697789,681,4.550999641418457,WIFI
ec:8c:a2:08:a2:4c,Ariel_University,[ESS],2017-11-01 16:29:00,36,-77,32.10451824,35.20693382,679,4.550999641418457,WIFI
ec:8c:a2:08:a2:48,Ariel_University,[ESS],2017-11-01 16:29:00,6,-84,32.10451824,35.20693382,679,4.550999641418457,WIFI
f0:b0:52:3e:d0:9c,Ariel_University,[ESS],2017-11-01 16:29:00,36,-82,32.10451824,35.20693382,679,4.550999641418457,WIFI
f0:b0:52:3e:c8:5c,Ariel_University,[ESS],2017-11-01 16:29:00,44,-88,32.10451824,35.20693382,679,4.550999641418457,WIFI
ec:8c:a2:08:95:8c,Ariel_University,[ESS],2017-11-01 16:29:12,52,-61,32.10439635,35.20684466,674,4.550999641418457,WIFI
ec:8c:a2:88:95:87,,[WPA2-PSK-CCMP][ESS],2017-11-01 16:29:12,52,-75,32.10439635,35.20684466,674,4.550999641418457,WIFI
ec:8c:a2:08:a2:48,Ariel_University,[ESS],2017-11-01 16:29:12,6,-78,32.10439635,35.20684466,674,4.550999641418457,WIFI
1c:b9:c4:15:41:fc,Ariel_University,[ESS],2017-11-01 16:29:12,44,-79,32.10439635,35.20684466,674,4.550999641418457,WIFI
f0:b0:52:3e:c7:ac,Ariel_University,[ESS],2017-11-01 16:29:12,52,-90,32.10439635,35.20684466,674,4.550999641418457,WIFI
24:c9:a1:35:aa:b8,Ariel_University,[ESS],2017-11-01 16:29:12,10,-80,32.10439635,35.20684466,674,4.550999641418457,WIFI
1c:b9:c4:15:44:38,Ariel_University,[ESS],2017-11-01 16:29:12,11,-87,32.10439635,35.20684466,674,4.550999641418457,WIFI
ec:8c:a2:08:a2:4c,Ariel_University,[ESS],2017-11-01 16:29:22,36,-70,32.10435532,35.20671817,673,6.067999839782715,WIFI
1c:b9:c4:96:cc:a7,,[WPA2-PSK-CCMP][ESS],2017-11-01 16:29:22,44,-83,32.10435532,35.20671817,673,6.067999839782715,WIFI
ec:8c:a2:09:8c:6c,Ariel_University,[ESS],2017-11-01 16:29:22,36,-79,32.10435532,35.20671817,673,6.067999839782715,WIFI
1c:b9:c4:16:cc:ac,Ariel_University,[ESS],2017-11-01 16:29:22,44,-84,32.10435532,35.20671817,673,6.067999839782715,WIFI
ec:8c:a2:09:8c:68,Ariel_University,[ESS],2017-11-01 16:29:22,1,-82,32.10435532,35.20671817,673,6.067999839782715,WIFI
1c:b9:c4:15:fd:68,Ariel_University,[ESS],2017-11-01 16:29:22,11,-82,32.10435532,35.20671817,673,6.067999839782715,WIFI
1c:b9:c4:15:41:f8,Ariel_University,[ESS],2017-11-01 16:29:22,1,-89,32.10435532,35.20671817,673,6.067999839782715,WIFI
1c:b9:c4:15:44:3c,Ariel_University,[ESS],2017-11-01 16:29:31,36,-86,32.1044057,35.20662354,672,6.067999839782715,WIFI
f0:b0:52:be:c7:a7,,[WPA2-PSK-CCMP][ESS],2017-11-01 16:29:31,52,-88,32.1044057,35.20662354,672,6.067999839782715,WIFI
1c:b9:c4:16:ed:fc,Ariel_University,[ESS],2017-11-01 16:29:31,36,-92,32.1044057,35.20662354,672,6.067999839782715,WIFI
24:c9:a1:b5:aa:b3,,[WPA2-PSK-CCMP][ESS],2017-11-01 16:29:35,10,-87,32.10446345,35.2065953,672,4.550999641418457,WIFI
f0:b0:52:3e:d0:9c,Ariel_University,[ESS],2017-11-01 16:29:39,36,-77,32.10451733,35.20657011,669,4.550999641418457,WIFI
08:97:58:32:8a:3e,NIPPON_1947,[WPA-PSK-CCMP][WPS][ESS],2017-11-01 16:29:39,1,-73,32.10451733,35.20657011,669,4.550999641418457,WIFI
1c:b9:c4:96:cc:a7,,[WPA2-PSK-CCMP][ESS],2017-11-01 16:29:41,44,-78,32.10453485,35.20655233,667,4.550999641418457,WIFI
1c:b9:c4:16:cc:ac,Ariel_University,[ESS],2017-11-01 16:29:41,44,-79,32.10453485,35.20655233,667,4.550999641418457,WIFI
1c:b9:c4:16:cc:a8,Ariel_University,[ESS],2017-11-01 16:29:41,6,-81,32.10453485,35.20655233,667,4.550999641418457,WIFI
f0:b0:52:3e:d0:98,Ariel_University,[ESS],2017-11-01 16:29:43,1,-80,32.10454323,35.20652519,667,4.550999641418457,WIFI
1c:b9:c4:15:33:d8,Ariel_University,[ESS],2017-11-01 16:29:53,1,-89,32.10464004,35.20644216,668,4.550999641418457,WIFI
24:c9:a1:35:aa:b8,Ariel_University,[ESS],2017-11-01 16:30:02,10,-57,32.10469313,35.20633756,668,4.550999641418457,WIFI
f0:b0:52:3e:c8:58,Ariel_University,[ESS],2017-11-01 16:30:02,6,-81,32.10469313,35.20633756,668,4.550999641418457,WIFI
f0:3e:90:04:f5:28,Ariel_University,[ESS],2017-11-01 16:30:02,1,-85,32.10469313,35.20633756,668,4.550999641418457,WIFI
f0:b0:52:3e:c7:b8,Ariel_University,[ESS],2017-11-01 16:30:03,1,-78,32.10468499,35.20632203,668,4.550999641418457,WIFI
1c:b9:c4:15:33:dc,Ariel_University,[ESS],2017-11-01 16:30:10,36,-87,32.10467157,35.20621327,666,4.550999641418457,WIFI
f0:b0:52:3e:c7:a8,Ariel_University,[ESS],2017-11-01 16:30:25,11,-79,32.1046968,35.20596781,663,6.067999839782715,WIFI
8c:0c:90:30:04:c8,Ariel_University,[ESS],2017-11-01 16:30:25,2,-81,32.1046968,35.20596781,663,6.067999839782715,WIFI
8c:0c:90:b0:04:c3,,[WPA2-PSK-CCMP][ESS],2017-11-01 16:30:25,2,-81,32.1046968,35.20596781,663,6.067999839782715,WIFI
14:ae:db:53:3f:a5,bz300683,[WPA2-PSK-CCMP][ESS],2017-11-01 16:30:25,11,-85,32.1046968,35.20596781,663,6.067999839782715,WIFI
8c:0c:90:30:05:18,Ariel_University,[ESS],2017-11-01 16:30:25,1,-93,32.1046968,35.20596781,663,6.067999839782715,WIFI
42503_6701_4464097,Rami Levy,HSPA;il,2017-11-01 16:30:25,0,-83,32.1046968,35.20596781,663,6.067999839782715,GSM
ec:8c:a2:08:95:88,Ariel_University,[ESS],2017-11-01 16:30:27,1,-89,32.10468925,35.20593292,662,4.550999641418457,WIFI
ec:8c:a2:08:95:8c,Ariel_University,[ESS],2017-11-01 16:30:33,52,-89,32.10471192,35.20583505,661,4.550999641418457,WIFI
e0:10:7f:9a:89:c3,,[WPA2-PSK-CCMP][ESS],2017-11-01 16:30:33,11,-79,32.10471192,35.20583505,661,4.550999641418457,WIFI
e8:cc:18:ee:77:ac,rewa123,[WPA2-PSK-CCMP][ESS],2017-11-01 16:30:33,6,-89,32.10471192,35.20583505,661,4.550999641418457,WIFI
8c:0c:90:2f:cc:38,Ariel_University,[ESS],2017-11-01 16:30:33,11,-71,32.10471192,35.20583505,661,4.550999641418457,WIFI
e0:10:7f:1a:89:c8,Ariel_University,[ESS],2017-11-01 16:30:33,11,-80,32.10471192,35.20583505,661,4.550999641418457,WIFI
8c:0c:90:2f:d5:68,Ariel_University,[ESS],2017-11-01 16:30:35,6,-79,32.10472267,35.20580651,661,4.550999641418457,WIFI
8c:0c:90:2f:cc:38,Ariel_University,[ESS],2017-11-01 16:30:41,11,-62,32.10474128,35.20570961,660,4.550999641418457,WIFI
a0:4f:d4:2b:11:c1,israela_2.4,[WPA2-PSK-CCMP][ESS],2017-11-01 16:30:41,1,-84,32.10474128,35.20570961,660,4.550999641418457,WIFI
24:c9:a1:35:a6:98,Ariel_University,[ESS],2017-11-01 16:30:41,6,-69,32.10474128,35.20570961,660,4.550999641418457,WIFI
24:c9:a1:35:d3:68,Ariel_University,[ESS],2017-11-01 16:30:41,11,-77,32.10474128,35.20570961,660,4.550999641418457,WIFI
24:c9:a1:33:34:68,Ariel_University,[ESS],2017-11-01 16:30:41,11,-86,32.10474128,35.20570961,660,4.550999641418457,WIFI
6c:aa:b3:08:24:98,Ariel_University,[ESS],2017-11-01 16:30:41,6,-91,32.10474128,35.20570961,660,4.550999641418457,WIFI
42503_6701_4464097,Rami Levy,HSPA;il,2017-11-01 16:30:41,0,-75,32.10474128,35.20570961,660,4.550999641418457,GSM
24:c9:a1:35:d3:68,Ariel_University,[ESS],2017-11-01 16:30:58,11,-71,32.10472616,35.2054232,659,4.550999641418457,WIFI
24:c9:a1:33:34:68,Ariel_University,[ESS],2017-11-01 16:30:58,11,-67,32.10472616,35.2054232,659,4.550999641418457,WIFI
24:c9:a1:75:e7:e3,island-35E7E0,[WPA2-PSK-CCMP][ESS],2017-11-01 16:30:58,1,-76,32.10472616,35.2054232,659,4.550999641418457,WIFI
24:c9:a1:b5:e7:e3,,[WPA2-PSK-CCMP][ESS],2017-11-01 16:30:58,1,-80,32.10472616,35.2054232,659,4.550999641418457,WIFI
14:ae:db:39:f8:8d,ariel,[WPA2-PSK-CCMP][ESS],2017-11-01 16:30:58,6,-86,32.10472616,35.2054232,659,4.550999641418457,WIFI
8c:0c:90:2f:2b:98,Ariel_University,[ESS],2017-11-01 16:30:58,6,-88,32.10472616,35.2054232,659,4.550999641418457,WIFI
24:c9:a1:35:a5:e8,Ariel_University,[ESS],2017-11-01 16:30:58,6,-92,32.10472616,35.2054232,659,4.550999641418457,WIFI
8c:0c:90:2f:2b:98,Ariel_University,[ESS],2017-11-01 16:31:02,6,-78,32.10472103,35.2053584,659,4.550999641418457,WIFI
24:c9:a1:76:5c:73,island-365C70,[WPA2-PSK-CCMP][ESS],2017-11-01 16:31:02,11,-68,32.10472103,35.2053584,659,4.550999641418457,WIFI
f0:b0:52:3e:d8:98,Ariel_University,[ESS],2017-11-01 16:31:02,1,-90,32.10472103,35.2053584,659,4.550999641418457,WIFI
24:c9:a1:35:a5:e8,Ariel_University,[ESS],2017-11-01 16:31:10,6,-69,32.10471815,35.20524473,659,4.550999641418457,WIFI
8c:0c:90:2f:2b:98,Ariel_University,[ESS],2017-11-01 16:31:16,6,-66,32.10471983,35.20515489,660,4.550999641418457,WIFI
8c:0c:90:01:38:08,Ariel_University,[ESS],2017-11-01 16:31:16,6,-88,32.10471983,35.20515489,660,4.550999641418457,WIFI
8c:0c:90:2e:e8:08,Ariel_University,[ESS],2017-11-01 16:31:16,6,-92,32.10471983,35.20515489,660,4.550999641418457,WIFI
8c:0c:90:2f:35:38,Ariel_University,[ESS],2017-11-01 16:31:18,1,-83,32.10472365,35.20512631,661,4.550999641418457,WIFI
24:c9:a1:35:d3:68,Ariel_University,[ESS],2017-11-01 16:31:20,11,-66,32.104718,35.20509182,662,4.550999641418457,WIFI
14:ae:db:39:f8:8d,ariel,[WPA2-PSK-CCMP][ESS],2017-11-01 16:31:20,6,-75,32.104718,35.20509182,662,4.550999641418457,WIFI
04:a1:51:13:2f:bb,bezeq,[WPA2-PSK-CCMP][WPS][ESS],2017-11-01 16:31:20,11,-71,32.104718,35.20509182,662,4.550999641418457,WIFI
8c:0c:90:2d:75:b8,Ariel_University,[ESS],2017-11-01 16:31:24,4,-76,32.1046913,35.20502102,661,4.550999641418457,WIFI
8c:0c:90:6e:e3:a3,island-2EE3A0,[WPA2-PSK-CCMP][ESS],2017-11-01 16:31:24,6,-67,32.1046913,35.20502102,661,4.550999641418457,WIFI
8c:0c:90:2f:78:48,Ariel_University,[ESS],2017-11-01 16:31:33,1,-76,32.1046619,35.20492624,662,4.550999641418457,WIFI
24:c9:a1:35:d3:78,Ariel_University,[ESS],2017-11-01 16:31:33,1,-77,32.1046619,35.20492624,662,4.550999641418457,WIFI
24:c9:a1:36:45:28,Ariel_University,[ESS],2017-11-01 16:31:36,1,-83,32.10464232,35.20486286,660,4.550999641418457,WIFI
6c:aa:b3:08:24:98,Ariel_University,[ESS],2017-11-01 16:31:43,6,-88,32.10461483,35.20470913,659,4.550999641418457,WIFI
24:c9:a1:36:2f:38,Ariel_University,[ESS],2017-11-01 16:31:43,1,-77,32.10461483,35.20470913,659,4.550999641418457,WIFI
8c:0c:90:2e:f0:d8,Ariel_University,[ESS],2017-11-01 16:31:43,1,-77,32.10461483,35.20470913,659,4.550999641418457,WIFI
8c:0c:90:30:05:58,Ariel_University,[ESS],2017-11-01 16:31:43,11,-89,32.10461483,35.20470913,659,4.550999641418457,WIFI
24:c9:a1:35:d6:38,Ariel_University,[ESS],2017-11-01 16:31:43,1,-91,32.10461483,35.20470913,659,4.550999641418457,WIFI
42503_6701_4464097,Rami Levy,HSPA;il,2017-11-01 16:31:43,0,-79,32.10461483,35.20470913,659,4.550999641418457,GSM
8c:0c:90:2e:f0:d8,Ariel_University,[ESS],2017-11-01 16:31:54,1,-69,32.10458744,35.20453919,656,4.550999641418457,WIFI
8c:0c:90:30:05:58,Ariel_University,[ESS],2017-11-01 16:31:54,11,-76,32.10458744,35.20453919,656,4.550999641418457,WIFI
8c:0c:90:2f:ca:48,Ariel_University,[ESS],2017-11-01 16:31:54,11,-79,32.10458744,35.20453919,656,4.550999641418457,WIFI
8c:0c:90:2f:ca:18,Ariel_University,[ESS],2017-11-01 16:31:54,1,-83,32.10458744,35.20453919,656,4.550999641418457,WIFI
8c:0c:90:2e:f0:d8,Ariel_University,[ESS],2017-11-01 16:32:03,1,-62,32.10445651,35.20450449,655,4.550999641418457,WIFI
8c:0c:90:30:05:58,Ariel_University,[ESS],2017-11-01 16:32:03,11,-52,32.10445651,35.20450449,655,4.550999641418457,WIFI
42503_6701_4464091,Rami Levy,HSPA;il,2017-11-01 16:32:04,0,-71,32.10443584,35.20450355,654,4.550999641418457,GSM
24:c9:a1:36:55:f8,Ariel_University,[ESS],2017-11-01 16:32:53,11,-48,32.10436202,35.20455363,652,4.550999641418457,WIFI
24:c9:a1:36:52:f8,Ariel_University,[ESS],2017-11-01 16:32:58,1,-79,32.10432408,35.20457981,650,4.550999641418457,WIFI
a0:ab:1b:63:40:be,not_your_wifi,[WPA2-PSK-CCMP][ESS],2017-11-01 16:32:58,2,-75,32.10432408,35.20457981,650,4.550999641418457,WIFI
24:c9:a1:33:3c:68,Ariel_University,[ESS],2017-11-01 16:32:58,1,-89,32.10432408,35.20457981,650,4.550999641418457,WIFI
8c:0c:90:2f:2b:d8,Ariel_University,[ESS],2017-11-01 16:32:58,11,-89,32.10432408,35.20457981,650,4.550999641418457,WIFI
8c:0c:90:2e:e7:f8,Ariel_University,[ESS],2017-11-01 16:33:10,11,-90,32.10430728,35.2046005,651,4.550999641418457,WIFI
24:c9:a1:36:55:f8,Ariel_University,[ESS],2017-11-01 16:33:22,11,-38,32.10431789,35.20457946,650,4.550999641418457,WIFI
8c:0c:90:ae:f0:d3,,[WPA2-PSK-CCMP][ESS],2017-11-01 16:33:54,1,-84,32.10432385,35.20458804,650,4.550999641418457,WIFI
24:c9:a1:33:3c:68,Ariel_University,[ESS],2017-11-01 16:34:07,1,-81,32.10432213,35.20458932,650,4.550999641418457,WIFI
_6701_4464091,,HSPA;,2017-11-01 16:35:39,0,-73,32.10432293,35.20458737,649,4.550999641418457,GSM
42503_6701_4464096,Rami Levy,HSPA;il,2017-11-01 16:36:00,0,-59,32.10432297,35.20458778,649,4.550999641418457,GSM
42503_6701_4464091,Rami Levy,HSPA;il,2017-11-01 16:36:18,0,-57,32.10432307,35.20458795,649,4.550999641418457,GSM
24:c9:a1:b6:5c:33,,[WPA2-PSK-CCMP][ESS],2017-11-01 16:43:12,11,-83,32.10430599,35.20464442,644,13.652999877929688,WIFI
8c:0c:90:ae:f0:d3,,[WPA2-PSK-CCMP][ESS],2017-11-01 16:56:33,1,-70,32.10434355,35.20455918,653,15.170000076293945,WIFI
24:c9:a1:36:56:e8,Ariel_University,[ESS],2017-11-01 16:56:46,6,-75,32.10440525,35.20453495,654,15.170000076293945,WIFI
24:c9:a1:33:3d:08,Ariel_University,[ESS],2017-11-01 16:56:56,6,-79,32.10450714,35.20455772,656,13.652999877929688,WIFI
8c:0c:90:ae:f0:d3,,[WPA2-PSK-CCMP][ESS],2017-11-01 16:56:56,1,-63,32.10450714,35.20455772,656,13.652999877929688,WIFI
6c:b0:ce:36:be:03,Friends_5,[WPA2-PSK-CCMP][WPS][ESS],2017-11-01 16:57:09,60,-88,32.10456062,35.2046316,656,13.652999877929688,WIFI
8c:0c:90:2f:ca:18,Ariel_University,[ESS],2017-11-01 16:57:09,1,-77,32.10456062,35.2046316,656,13.652999877929688,WIFI
24:c9:a1:36:51:b8,Ariel_University,[ESS],2017-11-01 16:57:39,2,-85,32.10464591,35.20504031,663,4.550999641418457,WIFI
24:c9:a1:76:5c:73,island-365C70,[WPA2-PSK-CCMP][ESS],2017-11-01 16:57:50,11,-54,32.10467882,35.20518871,662,4.550999641418457,WIFI
8c:0c:90:2f:2b:98,Ariel_University,[ESS],2017-11-01 16:57:50,6,-57,32.10467882,35.20518871,662,4.550999641418457,WIFI
8c:0c:90:af:35:33,,[WPA2-PSK-CCMP][ESS],2017-11-01 16:57:50,1,-89,32.10467882,35.20518871,662,4.550999641418457,WIFI
24:c9:a1:33:34:68,Ariel_University,[ESS],2017-11-01 16:58:11,11,-57,32.10466081,35.20548953,663,4.550999641418457,WIFI
a0:4f:d4:2b:11:c2,israela_5,[WPA2-PSK-CCMP][ESS],2017-11-01 16:58:11,52,-91,32.10466081,35.20548953,663,4.550999641418457,WIFI
42503_6701_4464091,Rami Levy,HSPA;il,2017-11-01 16:58:18,0,-75,32.10465827,35.20558865,662,4.550999641418457,GSM
8c:0c:90:2f:cc:38,Ariel_University,[ESS],2017-11-01 16:58:24,11,-57,32.1046624,35.20567889,663,4.550999641418457,WIFI
24:c9:a1:35:a6:98,Ariel_University,[ESS],2017-11-01 16:58:24,6,-63,32.1046624,35.20567889,663,4.550999641418457,WIFI
e0:10:7f:1a:b2:58,Ariel_University,[ESS],2017-11-01 16:58:24,11,-85,32.1046624,35.20567889,663,4.550999641418457,WIFI
8c:0c:90:2f:ca:98,Ariel_University,[ESS],2017-11-01 16:58:30,6,-91,32.10466815,35.20577667,663,4.550999641418457,WIFI
8c:0c:90:2f:d5:68,Ariel_University,[ESS],2017-11-01 16:58:38,6,-73,32.10466103,35.20591263,664,4.550999641418457,WIFI
e0:10:7f:1a:89:c8,Ariel_University,[ESS],2017-11-01 16:58:38,11,-75,32.10466103,35.20591263,664,4.550999641418457,WIFI
e0:10:7f:9a:89:c3,,[WPA2-PSK-CCMP][ESS],2017-11-01 16:58:38,11,-74,32.10466103,35.20591263,664,4.550999641418457,WIFI
24:c9:a1:35:d3:68,Ariel_University,[ESS],2017-11-01 16:58:51,11,-82,32.1046666,35.20610188,663,4.550999641418457,WIFI
8c:0c:90:30:04:c8,Ariel_University,[ESS],2017-11-01 16:58:58,2,-70,32.10467832,35.20623396,662,4.550999641418457,WIFI
ec:8c:a2:88:aa:d7,,[WPA2-PSK-CCMP][ESS],2017-11-01 16:59:12,36,-88,32.10476508,35.20639239,664,6.067999839782715,WIFI
f0:b0:52:be:c8:d7,,[WPA2-PSK-CCMP][ESS],2017-11-01 16:59:12,44,-89,32.10476508,35.20639239,664,6.067999839782715,WIFI
f0:b0:52:3e:c8:d8,Ariel_University,[ESS],2017-11-01 16:59:12,11,-80,32.10476508,35.20639239,664,6.067999839782715,WIFI
f0:b0:52:3e:c8:dc,Ariel_University,[ESS],2017-11-01 16:59:12,44,-89,32.10476508,35.20639239,664,6.067999839782715,WIFI
ec:8c:a2:08:ae:38,Ariel_University,[ESS],2017-11-01 16:59:12,6,-90,32.10476508,35.20639239,664,6.067999839782715,WIFI
ec:8c:a2:08:ae:38,Ariel_University,[ESS],2017-11-01 16:59:24,6,-79,32.1049048,35.20638929,664,7.585000038146973,WIFI
ec:8c:a2:08:ae:3c,Ariel_University,[ESS],2017-11-01 16:59:24,36,-76,32.1049048,35.20638929,664,7.585000038146973,WIFI
ec:8c:a2:26:d2:98,Ariel_University,[ESS],2017-11-01 16:59:24,11,-82,32.1049048,35.20638929,664,7.585000038146973,WIFI
f0:b0:52:3e:c7:bc,Ariel_University,[ESS],2017-11-01 16:59:24,44,-90,32.1049048,35.20638929,664,7.585000038146973,WIFI
f0:b0:52:3e:cc:18,Ariel_University,[ESS],2017-11-01 16:59:24,11,-89,32.1049048,35.20638929,664,7.585000038146973,WIFI
ec:8c:a2:08:ae:38,Ariel_University,[ESS],2017-11-01 16:59:30,6,-74,32.10498843,35.20640592,666,6.067999839782715,WIFI
ec:8c:a2:26:d2:98,Ariel_University,[ESS],2017-11-01 16:59:30,11,-67,32.10498843,35.20640592,666,6.067999839782715,WIFI
ec:8c:a2:08:a2:48,Ariel_University,[ESS],2017-11-01 16:59:30,6,-73,32.10498843,35.20640592,666,6.067999839782715,WIFI
ec:8c:a2:08:a4:3c,Ariel_University,[ESS],2017-11-01 16:59:30,36,-85,32.10498843,35.20640592,666,6.067999839782715,WIFI
ec:8c:a2:26:d2:98,Ariel_University,[ESS],2017-11-01 16:59:33,11,-57,32.10502759,35.20640141,666,4.550999641418457,WIFI
ec:8c:a2:88:a4:37,,[WPA2-PSK-CCMP][ESS],2017-11-01 16:59:33,36,-81,32.10502759,35.20640141,666,4.550999641418457,WIFI
ec:8c:a2:08:a4:38,Ariel_University,[ESS],2017-11-01 16:59:33,11,-84,32.10502759,35.20640141,666,4.550999641418457,WIFI
ec:8c:a2:08:a4:3c,Ariel_University,[ESS],2017-11-01 16:59:37,36,-77,32.10507108,35.20640773,668,4.550999641418457,WIFI
ec:8c:a2:08:a4:38,Ariel_University,[ESS],2017-11-01 16:59:37,11,-72,32.10507108,35.20640773,668,4.550999641418457,WIFI
f0:b0:52:3e:d1:3c,Ariel_University,[ESS],2017-11-01 16:59:37,44,-81,32.10507108,35.20640773,668,4.550999641418457,WIFI
24:c9:a1:36:50:98,Ariel_University,[ESS],2017-11-01 16:59:37,1,-74,32.10507108,35.20640773,668,4.550999641418457,WIFI
